Plano_de_contas;ID_Movimento;Data;Tipo_Movimento;Categoria;Valor;Cliente
32;1063;2023-03-20 08:26:23.648956;Saída;Outros; 28.920,98 ;
11;1274;2023-07-14 08:26:23.648956;Entrada;Venda; 21.375,76 ;Cliente 2
11;4556;2023-11-04 08:26:23.648956;Entrada;Serviço; 45.152,26 ;Cliente 5
22;3248;2022-11-21 08:26:23.648956;Saída;Imposto; 26.381,18 ;
12;1119;2023-03-19 08:26:23.648956;Entrada;Outros; 33.762,47 ;
22;3362;2023-06-09 08:26:23.648956;Saída;Salário; 19.262,47 ;
11;4785;2024-10-14 08:26:23.648956;Entrada;Venda; 9.278,88 ;Cliente 3
22;3798;2023-09-17 08:26:23.648956;Saída;Salário; 25.971,17 ;
22;4469;2023-09-15 08:26:23.648956;Saída;Imposto; 19.933,09 ;
22;4596;2024-01-09 08:26:23.648956;Saída;Salário; 41.419,73 ;
21;1669;2024-06-26 08:26:23.648956;Saída;Salário; 43.469,75 ;
12;3638;2023-07-05 08:26:23.648956;Entrada;Outros; 30.845,23 ;
12;3408;2023-08-19 08:26:23.648956;Entrada;Imposto; 48.082,50 ;
33;1077;2024-09-20 08:26:23.648956;Saída;Serviço; 23.968,93 ;
11;4721;2024-09-25 08:26:23.648956;Entrada;Venda; 47.022,29 ;Cliente 5
31;1700;2022-11-29 08:26:23.648956;Saída;Venda; 49.326,50 ;
22;1588;2023-09-08 08:26:23.648956;Saída;Imposto; 2.220,86 ;
21;2253;2024-01-23 08:26:23.648956;Saída;Salário; 20.434,40 ;
12;4741;2024-04-27 08:26:23.648956;Entrada;Outros; 11.338,57 ;
22;4181;2022-11-21 08:26:23.648956;Saída;Imposto; 18.396,82 ;
12;1075;2024-01-01 08:26:23.648956;Entrada;Imposto; 48.595,80 ;
12;4564;2023-03-27 08:26:23.648956;Entrada;Imposto; 42.824,83 ;
33;3025;2023-02-10 08:26:23.648956;Saída;Serviço; 10.375,18 ;
32;2905;2023-01-06 08:26:23.648956;Saída;Outros; 24.268,75 ;
31;2944;2023-10-20 08:26:23.648956;Saída;Venda; 37.939,08 ;
31;4899;2024-03-06 08:26:23.648956;Saída;Venda; 1.024,07 ;
12;3703;2024-04-25 08:26:23.648956;Entrada;Imposto; 44.591,26 ;
11;3486;2023-10-17 08:26:23.648956;Entrada;Serviço; 40.112,08 ;Cliente 4
31;1672;2024-05-22 08:26:23.648956;Saída;Venda; 17.198,06 ;
31;1492;2024-08-23 08:26:23.648956;Saída;Venda; 3.354,51 ;
22;2278;2024-07-11 08:26:23.648956;Saída;Imposto; 49.397,93 ;
12;4792;2023-03-26 08:26:23.648956;Entrada;Outros; 9.017,70 ;
21;2010;2024-03-17 08:26:23.648956;Saída;Salário; 32.229,42 ;
12;3419;2023-03-07 08:26:23.648956;Entrada;Imposto; 22.118,70 ;
12;4692;2023-11-08 08:26:23.648956;Entrada;Outros; 23.034,22 ;
11;2138;2023-11-10 08:26:23.648956;Entrada;Venda; 20.069,36 ;Cliente 3
12;4441;2023-11-04 08:26:23.648956;Entrada;Outros; 47.947,66 ;
12;1011;2024-01-17 08:26:23.648956;Entrada;Imposto; 14.224,52 ;
32;3319;2024-11-10 08:26:23.648956;Saída;Outros; 47.252,63 ;
12;2305;2023-08-10 08:26:23.648956;Entrada;Imposto; 34.721,91 ;
22;1789;2023-06-20 08:26:23.648956;Saída;Imposto; 5.412,16 ;
22;3198;2023-07-09 08:26:23.648956;Saída;Imposto; 45.058,15 ;
11;3001;2024-08-20 08:26:23.648956;Entrada;Venda; 46.552,46 ;Cliente 4
22;4036;2023-12-13 08:26:23.648956;Saída;Imposto; 24.890,53 ;
21;1762;2023-05-18 08:26:23.648956;Saída;Salário; 16.346,33 ;
11;2883;2024-09-30 08:26:23.648956;Entrada;Serviço; 49.290,79 ;Cliente 1
22;1108;2023-08-14 08:26:23.648956;Saída;Imposto; 4.116,03 ;
33;1456;2023-02-23 08:26:23.648956;Saída;Serviço; 32.165,28 ;
33;1859;2023-09-17 08:26:23.648956;Saída;Serviço; 9.841,80 ;
33;1476;2024-06-14 08:26:23.648956;Saída;Serviço; 5.427,27 ;
21;3791;2024-04-04 08:26:23.648956;Saída;Salário; 9.709,75 ;
22;3667;2024-10-02 08:26:23.648956;Saída;Salário; 27.475,84 ;
22;1103;2024-05-19 08:26:23.648956;Saída;Salário; 21.961,44 ;
33;1099;2023-09-25 08:26:23.648956;Saída;Serviço; 30.149,02 ;
32;3462;2023-09-17 08:26:23.648956;Saída;Outros; 22.220,21 ;
22;2780;2024-10-04 08:26:23.648956;Saída;Imposto; 48.781,59 ;
22;2782;2024-08-15 08:26:23.648956;Saída;Imposto; 19.704,98 ;
12;1393;2024-07-17 08:26:23.648956;Entrada;Outros; 2.559,30 ;
21;1886;2023-04-01 08:26:23.648956;Saída;Salário; 15.462,74 ;
11;1820;2023-02-28 08:26:23.648956;Entrada;Venda; 21.460,20 ;Cliente 4
22;4371;2023-08-27 08:26:23.648956;Saída;Salário; 47.362,77 ;
31;3897;2024-07-21 08:26:23.648956;Saída;Venda; 28.140,13 ;
22;2970;2023-10-30 08:26:23.648956;Saída;Salário; 44.274,36 ;
22;2424;2022-12-03 08:26:23.648956;Saída;Imposto; 6.866,53 ;
22;4136;2024-09-09 08:26:23.648956;Saída;Salário; 32.224,30 ;
11;2818;2023-10-24 08:26:23.648956;Entrada;Serviço; 31.784,48 ;Cliente 3
31;3183;2023-03-10 08:26:23.648956;Saída;Venda; 13.473,95 ;
11;2462;2023-09-06 08:26:23.648956;Entrada;Serviço; 19.780,98 ;Cliente 1
11;3898;2024-03-11 08:26:23.648956;Entrada;Serviço; 44.740,74 ;Cliente 2
33;2355;2024-02-17 08:26:23.648956;Saída;Serviço; 48.747,51 ;
32;3361;2024-03-02 08:26:23.648956;Saída;Outros; 25.463,72 ;
32;4770;2024-02-24 08:26:23.648956;Saída;Outros; 38.935,88 ;
12;4020;2023-10-31 08:26:23.648956;Entrada;Imposto; 25.450,13 ;
12;3317;2024-05-21 08:26:23.648956;Entrada;Outros; 48.510,25 ;
21;1968;2023-08-23 08:26:23.648956;Saída;Salário; 45.007,41 ;
11;1232;2023-06-02 08:26:23.648956;Entrada;Serviço; 39.633,83 ;Cliente 2
12;4858;2024-10-26 08:26:23.648956;Entrada;Imposto; 42.803,03 ;
33;4217;2023-02-01 08:26:23.648956;Saída;Serviço; 4.024,71 ;
11;2194;2022-11-24 08:26:23.648956;Entrada;Venda; 16.649,38 ;Cliente 5
33;4372;2024-03-07 08:26:23.648956;Saída;Serviço; 44.405,25 ;
12;4298;2024-05-23 08:26:23.648956;Entrada;Outros; 31.185,74 ;
22;2739;2023-07-12 08:26:23.648956;Saída;Salário; 42.531,08 ;
31;3903;2024-10-30 08:26:23.648956;Saída;Venda; 10.720,59 ;
31;1838;2024-01-31 08:26:23.648956;Saída;Venda; 43.033,97 ;
21;3254;2024-02-06 08:26:23.648956;Saída;Salário; 49.147,80 ;
31;4630;2023-09-02 08:26:23.648956;Saída;Venda; 48.122,57 ;
22;4638;2022-12-13 08:26:23.648956;Saída;Salário; 31.432,10 ;
12;4762;2023-04-11 08:26:23.648956;Entrada;Imposto; 13.368,28 ;
12;1043;2024-08-29 08:26:23.648956;Entrada;Outros; 48.487,84 ;
12;1577;2023-03-08 08:26:23.648956;Entrada;Imposto; 38.503,79 ;
11;4022;2023-07-15 08:26:23.648956;Entrada;Serviço; 47.799,88 ;Cliente 3
12;1357;2023-09-05 08:26:23.648956;Entrada;Outros; 10.728,21 ;
33;3310;2024-10-30 08:26:23.648956;Saída;Serviço; 13.452,47 ;
21;3169;2023-11-16 08:26:23.648956;Saída;Salário; 19.665,15 ;
22;2199;2023-10-31 08:26:23.648956;Saída;Imposto; 42.186,69 ;
22;4244;2024-05-12 08:26:23.648956;Saída;Salário; 48.470,35 ;
11;3825;2024-08-05 08:26:23.648956;Entrada;Serviço; 1.316,44 ;Cliente 1
22;1515;2023-04-21 08:26:23.648956;Saída;Imposto; 25.444,98 ;
22;2417;2024-01-07 08:26:23.648956;Saída;Imposto; 10.741,21 ;
11;1123;2024-08-30 08:26:23.648956;Entrada;Venda; 20.633,30 ;Cliente 3
33;4828;2023-03-18 08:26:23.648956;Saída;Serviço; 40.526,33 ;
12;3555;2024-10-05 08:26:23.648956;Entrada;Outros; 46.797,65 ;
31;2058;2023-02-03 08:26:23.648956;Saída;Venda; 11.832,14 ;
22;4550;2023-11-28 08:26:23.648956;Saída;Salário; 35.693,51 ;
33;3561;2024-04-15 08:26:23.648956;Saída;Serviço; 20.331,06 ;
11;2318;2024-08-26 08:26:23.648956;Entrada;Serviço; 25.026,22 ;Cliente 3
22;3254;2023-09-17 08:26:23.648956;Saída;Salário; 25.554,74 ;
12;3000;2024-04-15 08:26:23.648956;Entrada;Imposto; 13.535,50 ;
12;3910;2023-11-01 08:26:23.648956;Entrada;Outros; 4.826,50 ;
12;4506;2024-09-27 08:26:23.648956;Entrada;Outros; 10.589,06 ;
12;1141;2024-02-08 08:26:23.648956;Entrada;Outros; 13.222,97 ;
22;2878;2023-12-18 08:26:23.648956;Saída;Imposto; 13.303,44 ;
22;3094;2024-04-06 08:26:23.648956;Saída;Salário; 31.708,75 ;
33;4043;2023-01-16 08:26:23.648956;Saída;Serviço; 38.165,44 ;
12;1855;2023-08-01 08:26:23.648956;Entrada;Imposto; 44.658,40 ;
32;1805;2023-06-18 08:26:23.648956;Saída;Outros; 39.142,39 ;
12;4933;2023-11-23 08:26:23.648956;Entrada;Imposto; 5.194,45 ;
12;4821;2023-08-06 08:26:23.648956;Entrada;Outros; 12.603,89 ;
12;3794;2023-04-30 08:26:23.648956;Entrada;Imposto; 13.587,94 ;
22;4418;2023-07-22 08:26:23.648956;Saída;Salário; 26.682,50 ;
33;1082;2024-10-28 08:26:23.648956;Saída;Serviço; 40.266,19 ;
22;1518;2023-12-09 08:26:23.648956;Saída;Imposto; 42.831,43 ;
22;2610;2023-02-13 08:26:23.648956;Saída;Imposto; 49.446,96 ;
22;4499;2023-07-23 08:26:23.648956;Saída;Salário; 46.556,62 ;
22;3561;2023-02-10 08:26:23.648956;Saída;Salário; 20.360,45 ;
21;4529;2023-09-26 08:26:23.648956;Saída;Salário; 28.848,85 ;
11;3522;2023-08-02 08:26:23.648956;Entrada;Venda; 5.444,87 ;Cliente 1
12;1176;2023-05-19 08:26:23.648956;Entrada;Outros; 5.160,67 ;
12;3895;2024-11-02 08:26:23.648956;Entrada;Outros; 17.742,81 ;
12;2425;2024-06-25 08:26:23.648956;Entrada;Outros; 24.325,00 ;
22;4347;2023-10-04 08:26:23.648956;Saída;Imposto; 15.445,79 ;
22;1254;2023-10-31 08:26:23.648956;Saída;Imposto; 35.831,79 ;
32;2171;2023-08-29 08:26:23.648956;Saída;Outros; 37.991,34 ;
11;3881;2024-05-17 08:26:23.648956;Entrada;Serviço; 47.931,09 ;Cliente 2
22;2435;2023-01-29 08:26:23.648956;Saída;Salário; 18.452,19 ;
32;3035;2024-09-06 08:26:23.648956;Saída;Outros; 20.437,44 ;
12;2764;2023-02-19 08:26:23.648956;Entrada;Outros; 43.249,27 ;
22;1931;2024-02-08 08:26:23.648956;Saída;Imposto; 40.570,09 ;
11;3313;2024-06-09 08:26:23.648956;Entrada;Venda; 48.310,32 ;Cliente 1
21;1745;2024-05-06 08:26:23.648956;Saída;Salário; 13.651,58 ;
31;1013;2023-09-28 08:26:23.648956;Saída;Venda; 31.670,73 ;
22;1437;2024-06-17 08:26:23.648956;Saída;Imposto; 24.998,86 ;
12;4398;2024-01-28 08:26:23.648956;Entrada;Imposto; 39.529,30 ;
22;1984;2023-09-11 08:26:23.648956;Saída;Imposto; 35.175,80 ;
33;1778;2023-01-17 08:26:23.648956;Saída;Serviço; 10.707,41 ;
32;1121;2024-05-19 08:26:23.648956;Saída;Outros; 15.485,37 ;
11;2323;2023-02-04 08:26:23.648956;Entrada;Serviço; 19.954,20 ;Cliente 3
21;4685;2023-10-28 08:26:23.648956;Saída;Salário; 11.392,17 ;
12;2413;2023-07-29 08:26:23.648956;Entrada;Outros; 17.255,04 ;
32;1168;2023-01-30 08:26:23.648956;Saída;Outros; 14.229,49 ;
11;2268;2023-02-03 08:26:23.648956;Entrada;Venda; 4.650,79 ;Cliente 5
22;1783;2024-06-23 08:26:23.648956;Saída;Imposto; 43.641,28 ;
31;2038;2022-12-10 08:26:23.648956;Saída;Venda; 6.368,17 ;
31;3517;2024-09-04 08:26:23.648956;Saída;Venda; 17.679,91 ;
11;1000;2024-02-07 08:26:23.648956;Entrada;Serviço; 1.221,85 ;Cliente 4
12;2315;2024-08-14 08:26:23.648956;Entrada;Outros; 36.412,63 ;
11;2633;2024-01-18 08:26:23.648956;Entrada;Venda; 9.661,57 ;Cliente 2
12;4470;2023-07-08 08:26:23.648956;Entrada;Outros; 46.608,37 ;
11;2798;2024-01-04 08:26:23.648956;Entrada;Serviço; 23.744,56 ;Cliente 5
22;1600;2024-10-17 08:26:23.648956;Saída;Salário; 3.101,53 ;
11;4574;2024-05-24 08:26:23.648956;Entrada;Serviço; 41.555,60 ;Cliente 3
11;2027;2024-03-27 08:26:23.648956;Entrada;Serviço; 13.976,85 ;Cliente 3
32;2348;2023-02-21 08:26:23.648956;Saída;Outros; 17.854,48 ;
31;2125;2024-04-25 08:26:23.648956;Saída;Venda; 27.218,70 ;
12;4560;2024-09-16 08:26:23.648956;Entrada;Imposto; 283,55 ;
11;3911;2023-11-20 08:26:23.648956;Entrada;Serviço; 19.420,73 ;Cliente 4
22;2947;2022-12-19 08:26:23.648956;Saída;Imposto; 366,09 ;
33;1626;2023-10-03 08:26:23.648956;Saída;Serviço; 13.533,10 ;
12;3025;2024-02-08 08:26:23.648956;Entrada;Imposto; 10.862,70 ;
12;3627;2023-05-27 08:26:23.648956;Entrada;Imposto; 40.627,22 ;
33;4874;2024-01-18 08:26:23.648956;Saída;Serviço; 13.722,92 ;
22;1425;2024-05-20 08:26:23.648956;Saída;Salário; 46.584,32 ;
11;1781;2024-06-18 08:26:23.648956;Entrada;Serviço; 46.723,97 ;Cliente 5
31;4967;2023-11-10 08:26:23.648956;Saída;Venda; 49.077,09 ;
21;2137;2023-05-26 08:26:23.648956;Saída;Salário; 46.607,65 ;
22;3449;2023-11-22 08:26:23.648956;Saída;Salário; 46.418,42 ;
22;1362;2022-11-30 08:26:23.648956;Saída;Salário; 42.723,37 ;
33;3728;2024-05-12 08:26:23.648956;Saída;Serviço; 35.749,01 ;
33;4565;2024-03-02 08:26:23.648956;Saída;Serviço; 26.405,11 ;
12;1970;2024-05-25 08:26:23.648956;Entrada;Imposto; 18.111,06 ;
32;3854;2023-11-05 08:26:23.648956;Saída;Outros; 13.985,38 ;
12;4626;2022-11-17 08:26:23.648956;Entrada;Imposto; 927,06 ;
33;1323;2023-01-20 08:26:23.648956;Saída;Serviço; 3.553,08 ;
22;2307;2023-09-23 08:26:23.648956;Saída;Imposto; 27.369,05 ;
33;1655;2024-03-04 08:26:23.648956;Saída;Serviço; 30.206,07 ;
22;3802;2023-07-11 08:26:23.648956;Saída;Imposto; 8.478,43 ;
31;2954;2023-09-02 08:26:23.648956;Saída;Venda; 32.919,81 ;
12;4556;2023-10-06 08:26:23.648956;Entrada;Outros; 12.932,58 ;
22;1746;2024-10-22 08:26:23.648956;Saída;Salário; 18.223,04 ;
11;4687;2024-10-30 08:26:23.648956;Entrada;Serviço; 43.202,79 ;Cliente 2
12;4762;2023-12-03 08:26:23.648956;Entrada;Imposto; 34.931,23 ;
33;3092;2023-08-16 08:26:23.648956;Saída;Serviço; 9.838,55 ;
11;1340;2023-05-24 08:26:23.648956;Entrada;Serviço; 23.755,08 ;Cliente 3
22;1564;2023-04-08 08:26:23.648956;Saída;Imposto; 27.880,03 ;
32;2945;2024-07-06 08:26:23.648956;Saída;Outros; 28.325,24 ;
22;4787;2023-04-12 08:26:23.648956;Saída;Imposto; 12.542,48 ;
32;1172;2023-10-05 08:26:23.648956;Saída;Outros; 35.806,97 ;
21;1081;2024-05-02 08:26:23.648956;Saída;Salário; 6.493,39 ;
12;1645;2023-04-14 08:26:23.648956;Entrada;Outros; 10.094,70 ;
11;2619;2023-06-04 08:26:23.648956;Entrada;Venda; 8.939,55 ;Cliente 4
11;1711;2023-10-23 08:26:23.648956;Entrada;Venda; 48.896,67 ;Cliente 4
21;1255;2023-06-23 08:26:23.648956;Saída;Salário; 23.497,40 ;
11;2860;2023-08-01 08:26:23.648956;Entrada;Venda; 27.929,63 ;Cliente 1
31;4679;2023-07-14 08:26:23.648956;Saída;Venda; 31.832,76 ;
11;4421;2023-02-18 08:26:23.648956;Entrada;Serviço; 36.234,92 ;Cliente 4
33;1106;2023-06-03 08:26:23.648956;Saída;Serviço; 44.177,30 ;
22;1754;2023-12-28 08:26:23.648956;Saída;Imposto; 3.781,36 ;
12;2627;2023-05-03 08:26:23.648956;Entrada;Outros; 33.352,89 ;
21;2184;2023-11-15 08:26:23.648956;Saída;Salário; 14.962,96 ;
12;4563;2023-01-06 08:26:23.648956;Entrada;Outros; 38.133,92 ;
12;1937;2024-07-31 08:26:23.648956;Entrada;Outros; 17.900,88 ;
31;4282;2023-04-14 08:26:23.648956;Saída;Venda; 22.966,57 ;
12;1413;2023-07-12 08:26:23.648956;Entrada;Outros; 49.127,62 ;
31;4981;2022-12-07 08:26:23.648956;Saída;Venda; 27.549,68 ;
32;2388;2024-01-25 08:26:23.648956;Saída;Outros; 37.319,70 ;
32;3697;2023-05-18 08:26:23.648956;Saída;Outros; 5.491,72 ;
22;1054;2023-09-04 08:26:23.648956;Saída;Salário; 17.110,83 ;
22;3952;2022-12-31 08:26:23.648956;Saída;Imposto; 49.599,30 ;
22;4097;2023-01-28 08:26:23.648956;Saída;Salário; 35.123,15 ;
33;3209;2024-07-06 08:26:23.648956;Saída;Serviço; 7.803,25 ;
22;1529;2023-12-29 08:26:23.648956;Saída;Salário; 47.552,99 ;
11;1497;2024-02-05 08:26:23.648956;Entrada;Venda; 46.370,64 ;Cliente 3
33;3479;2024-06-14 08:26:23.648956;Saída;Serviço; 20.855,15 ;
11;4600;2023-10-10 08:26:23.648956;Entrada;Venda; 38.458,35 ;Cliente 5
12;2585;2024-11-01 08:26:23.648956;Entrada;Imposto; 10.078,44 ;
12;4134;2023-09-08 08:26:23.648956;Entrada;Imposto; 48.578,90 ;
22;1839;2024-06-25 08:26:23.648956;Saída;Imposto; 25.378,52 ;
21;4934;2023-02-19 08:26:23.648956;Saída;Salário; 18.301,77 ;
12;4024;2024-06-24 08:26:23.648956;Entrada;Imposto; 22.917,72 ;
22;2110;2024-08-31 08:26:23.648956;Saída;Salário; 25.413,35 ;
22;3555;2023-08-16 08:26:23.648956;Saída;Salário; 7.628,15 ;
31;3213;2023-04-22 08:26:23.648956;Saída;Venda; 13.729,31 ;
32;2289;2023-12-29 08:26:23.648956;Saída;Outros; 35.142,04 ;
11;1652;2022-11-21 08:26:23.648956;Entrada;Venda; 46.165,20 ;Cliente 1
11;2112;2023-08-12 08:26:23.648956;Entrada;Serviço; 2.156,41 ;Cliente 5
12;2405;2024-07-26 08:26:23.648956;Entrada;Imposto; 33.848,14 ;
32;2397;2023-10-18 08:26:23.648956;Saída;Outros; 9.827,51 ;
31;3454;2024-05-02 08:26:23.648956;Saída;Venda; 25.088,28 ;
12;4256;2023-09-03 08:26:23.648956;Entrada;Imposto; 11.841,37 ;
11;4662;2024-08-07 08:26:23.648956;Entrada;Serviço; 39.760,50 ;Cliente 2
22;3605;2023-01-07 08:26:23.648956;Saída;Salário; 48.194,27 ;
11;2825;2024-09-24 08:26:23.648956;Entrada;Serviço; 1.184,05 ;Cliente 4
21;1702;2023-02-22 08:26:23.648956;Saída;Salário; 46.377,90 ;
12;3564;2023-08-23 08:26:23.648956;Entrada;Outros; 20.895,05 ;
11;3885;2023-03-30 08:26:23.648956;Entrada;Venda; 29.864,84 ;Cliente 2
11;1637;2023-04-30 08:26:23.648956;Entrada;Serviço; 31.063,08 ;Cliente 5
12;2100;2024-07-08 08:26:23.648956;Entrada;Outros; 16.457,58 ;
31;1681;2023-09-15 08:26:23.648956;Saída;Venda; 31.878,22 ;
12;3444;2022-11-25 08:26:23.648956;Entrada;Outros; 40.648,20 ;
12;4840;2023-12-15 08:26:23.648956;Entrada;Outros; 2.820,43 ;
22;4781;2023-01-20 08:26:23.648956;Saída;Imposto; 11.653,94 ;
31;3198;2024-05-11 08:26:23.648956;Saída;Venda; 15.887,75 ;
11;2769;2023-09-08 08:26:23.648956;Entrada;Serviço; 49.657,43 ;Cliente 5
22;4425;2023-03-14 08:26:23.648956;Saída;Imposto; 10.600,29 ;
12;3737;2023-08-21 08:26:23.648956;Entrada;Imposto; 9.384,86 ;
12;4699;2024-05-26 08:26:23.648956;Entrada;Outros; 28.733,54 ;
22;4905;2023-03-23 08:26:23.648956;Saída;Salário; 48.771,98 ;
12;3442;2024-01-03 08:26:23.648956;Entrada;Outros; 26.334,48 ;
31;1198;2023-02-14 08:26:23.648956;Saída;Venda; 48.154,99 ;
21;3170;2024-01-20 08:26:23.648956;Saída;Salário; 15.965,30 ;
21;3064;2024-09-20 08:26:23.648956;Saída;Salário; 11.277,68 ;
32;3759;2023-05-17 08:26:23.648956;Saída;Outros; 8.137,51 ;
11;3459;2023-10-11 08:26:23.648956;Entrada;Serviço; 30.593,31 ;Cliente 1
11;4366;2024-08-10 08:26:23.648956;Entrada;Venda; 1.031,69 ;Cliente 5
21;3155;2024-04-30 08:26:23.648956;Saída;Salário; 40.192,73 ;
12;4156;2023-01-24 08:26:23.648956;Entrada;Imposto; 33.647,17 ;
12;2449;2024-03-09 08:26:23.648956;Entrada;Outros; 23.134,81 ;
31;1722;2023-09-09 08:26:23.648956;Saída;Venda; 48.677,41 ;
31;1627;2024-09-27 08:26:23.648956;Saída;Venda; 28.657,19 ;
22;1454;2024-10-26 08:26:23.648956;Saída;Salário; 40.085,20 ;
11;3982;2023-02-09 08:26:23.648956;Entrada;Serviço; 43.323,46 ;Cliente 1
31;4746;2023-11-15 08:26:23.648956;Saída;Venda; 47.810,80 ;
12;3161;2024-06-16 08:26:23.648956;Entrada;Outros; 47.918,38 ;
22;1714;2023-07-19 08:26:23.648956;Saída;Imposto; 6.296,77 ;
22;4839;2023-11-13 08:26:23.648956;Saída;Imposto; 9.608,58 ;
32;1359;2024-08-13 08:26:23.648956;Saída;Outros; 4.861,58 ;
12;2832;2023-09-11 08:26:23.648956;Entrada;Imposto; 5.203,77 ;
12;1040;2024-02-27 08:26:23.648956;Entrada;Outros; 27.555,57 ;
33;4995;2023-09-04 08:26:23.648956;Saída;Serviço; 33.503,96 ;
33;1094;2023-02-21 08:26:23.648956;Saída;Serviço; 21.742,77 ;
33;4236;2024-05-25 08:26:23.648956;Saída;Serviço; 33.634,96 ;
21;3146;2024-02-06 08:26:23.648956;Saída;Salário; 29.908,91 ;
12;1571;2023-09-03 08:26:23.648956;Entrada;Imposto; 45.556,15 ;
11;3649;2023-01-19 08:26:23.648956;Entrada;Serviço; 49.088,24 ;Cliente 1
12;2947;2022-12-21 08:26:23.648956;Entrada;Outros; 43.183,05 ;
12;1696;2023-01-01 08:26:23.648956;Entrada;Imposto; 4.685,41 ;
32;4199;2023-02-20 08:26:23.648956;Saída;Outros; 15.122,48 ;
12;1954;2024-04-18 08:26:23.648956;Entrada;Outros; 3.122,26 ;
12;2311;2023-03-27 08:26:23.648956;Entrada;Outros; 29.549,79 ;
12;3864;2022-12-11 08:26:23.648956;Entrada;Imposto; 13.614,42 ;
31;4051;2022-11-25 08:26:23.648956;Saída;Venda; 41.733,33 ;
33;3174;2023-05-26 08:26:23.648956;Saída;Serviço; 20.345,23 ;
11;1387;2023-02-23 08:26:23.648956;Entrada;Venda; 39.664,03 ;Cliente 1
22;1320;2022-12-01 08:26:23.648956;Saída;Imposto; 5.313,30 ;
22;4621;2024-08-30 08:26:23.648956;Saída;Imposto; 35.277,78 ;
21;1503;2023-03-29 08:26:23.648956;Saída;Salário; 26.419,71 ;
22;2703;2024-10-24 08:26:23.648956;Saída;Imposto; 35.867,90 ;
12;2036;2024-11-01 08:26:23.648956;Entrada;Outros; 17.256,38 ;
32;3900;2023-01-24 08:26:23.648956;Saída;Outros; 12.461,71 ;
12;4531;2023-07-23 08:26:23.648956;Entrada;Imposto; 36.794,50 ;
32;3380;2023-09-27 08:26:23.648956;Saída;Outros; 6.384,79 ;
12;2656;2024-03-25 08:26:23.648956;Entrada;Outros; 35.328,80 ;
12;1370;2024-05-13 08:26:23.648956;Entrada;Imposto; 1.460,53 ;
31;1943;2022-12-28 08:26:23.648956;Saída;Venda; 35.275,30 ;
33;1313;2024-02-27 08:26:23.648956;Saída;Serviço; 1.746,73 ;
21;3197;2024-08-04 08:26:23.648956;Saída;Salário; 14.261,72 ;
22;4948;2024-09-01 08:26:23.648956;Saída;Imposto; 27.469,98 ;
31;1524;2023-09-27 08:26:23.648956;Saída;Venda; 43.778,25 ;
21;3031;2023-02-03 08:26:23.648956;Saída;Salário; 43.821,94 ;
11;1657;2023-07-17 08:26:23.648956;Entrada;Serviço; 49.263,12 ;Cliente 2
31;3471;2024-01-27 08:26:23.648956;Saída;Venda; 36.917,75 ;
32;4999;2024-04-14 08:26:23.648956;Saída;Outros; 27.933,49 ;
12;2647;2024-03-09 08:26:23.648956;Entrada;Outros; 10.490,95 ;
31;2693;2023-09-03 08:26:23.648956;Saída;Venda; 10.101,06 ;
11;3487;2024-02-06 08:26:23.648956;Entrada;Serviço; 11.576,82 ;Cliente 1
12;3497;2024-06-26 08:26:23.648956;Entrada;Imposto; 30.192,26 ;
11;2317;2023-12-11 08:26:23.648956;Entrada;Venda; 8.579,83 ;Cliente 2
12;3560;2023-06-08 08:26:23.648956;Entrada;Imposto; 10.646,79 ;
12;1791;2024-02-29 08:26:23.648956;Entrada;Imposto; 18.390,84 ;
32;1909;2023-02-02 08:26:23.648956;Saída;Outros; 24.021,03 ;
31;1136;2023-06-16 08:26:23.648956;Saída;Venda; 14.241,54 ;
11;3516;2023-05-08 08:26:23.648956;Entrada;Serviço; 11.362,96 ;Cliente 5
11;3101;2023-11-17 08:26:23.648956;Entrada;Serviço; 13.427,21 ;Cliente 5
12;3258;2024-06-30 08:26:23.648956;Entrada;Imposto; 46.781,85 ;
12;3384;2024-02-18 08:26:23.648956;Entrada;Imposto; 11.137,83 ;
22;4853;2023-08-04 08:26:23.648956;Saída;Salário; 42.975,74 ;
21;3440;2024-08-19 08:26:23.648956;Saída;Salário; 23.952,62 ;
33;4462;2024-06-07 08:26:23.648956;Saída;Serviço; 17.803,78 ;
11;1411;2024-01-21 08:26:23.648956;Entrada;Venda; 9.219,33 ;Cliente 4
12;4237;2024-02-06 08:26:23.648956;Entrada;Outros; 21.225,16 ;
11;1419;2023-11-18 08:26:23.648956;Entrada;Venda; 41.099,59 ;Cliente 5
12;4624;2023-06-11 08:26:23.648956;Entrada;Outros; 12.696,70 ;
11;4738;2023-11-12 08:26:23.648956;Entrada;Venda; 18.582,57 ;Cliente 5
32;3398;2024-05-16 08:26:23.648956;Saída;Outros; 39.288,55 ;
32;1972;2023-03-25 08:26:23.648956;Saída;Outros; 39.743,86 ;
11;4513;2024-04-26 08:26:23.648956;Entrada;Venda; 13.327,91 ;Cliente 3
22;3349;2023-11-13 08:26:23.648956;Saída;Imposto; 23.935,55 ;
32;4920;2023-11-22 08:26:23.648956;Saída;Outros; 24.438,81 ;
33;4386;2023-05-25 08:26:23.648956;Saída;Serviço; 41.799,79 ;
22;4223;2024-09-24 08:26:23.648956;Saída;Imposto; 31.702,06 ;
11;3814;2023-12-25 08:26:23.648956;Entrada;Venda; 47.208,13 ;Cliente 5
