ID_Movimento;Data;Tipo_Movimento;Categoria;Valor;Observacao
2249;2023-04-21 19:03:57.202280;Saída;Serviço;3327.92;Pagamento por venda
4899;2024-03-28 19:03:57.202280;Entrada;Imposto;28405.31;Salário
1718;2022-11-29 19:03:57.202280;Entrada;Serviço;24123.27;Salário
3029;2024-04-05 19:03:57.202280;Entrada;Venda;19930.89;Reembolso de serviço
4599;2023-04-30 19:03:57.202280;Entrada;Salário;40453.1;Reembolso de serviço
2028;2023-04-15 19:03:57.202280;Saída;Outros;47783.72;Pagamento por venda
2942;2023-01-19 19:03:57.202280;Entrada;Salário;35148.78;Pagamento de imposto
2716;2023-05-25 19:03:57.202280;Entrada;Venda;3152.45;Outros recebimentos
3114;2024-09-11 19:03:57.202280;Entrada;Imposto;3374.61;Pagamento de imposto
4911;2023-02-14 19:03:57.202280;Entrada;Salário;869.02;Pagamento de imposto
4437;2022-12-07 19:03:57.202280;Saída;Venda;15255.77;Despesa de operação
3376;2024-03-21 19:03:57.202280;Saída;Venda;18482.04;Recebimento de cliente X
4333;2022-12-04 19:03:57.202280;Entrada;Outros;10228.54;Recebimento de cliente X
1551;2023-05-30 19:03:57.202280;Saída;Outros;47311.59;Pagamento de imposto
1335;2024-03-15 19:03:57.202280;Saída;Venda;44610.52;Despesa de operação
4919;2023-12-06 19:03:57.202280;Entrada;Outros;48167.65;Recebimento de cliente X
4881;2024-07-14 19:03:57.202280;Saída;Outros;34774.62;Outros recebimentos
4033;2024-01-12 19:03:57.202280;Entrada;Serviço;48117.12;Pagamento de imposto
1662;2024-07-25 19:03:57.202280;Saída;Imposto;40448.53;Pagamento de imposto
3521;2023-07-18 19:03:57.202280;Entrada;Serviço;39027.43;Salário
2241;2023-06-30 19:03:57.202280;Saída;Salário;21688.25;Pagamento de imposto
1915;2023-07-10 19:03:57.202280;Entrada;Serviço;30535.71;Pagamento de imposto
4902;2024-05-28 19:03:57.202280;Entrada;Imposto;33443.28;Outros recebimentos
1797;2022-12-26 19:03:57.202280;Saída;Imposto;19455.61;Pagamento de imposto
2801;2024-03-09 19:03:57.202280;Saída;Outros;19357.25;Recebimento de cliente X
4467;2024-02-17 19:03:57.202280;Saída;Outros;28264.53;Salário
3941;2023-09-26 19:03:57.202280;Entrada;Imposto;24963.05;Pagamento de imposto
3147;2023-05-16 19:03:57.202280;Saída;Salário;19115.75;Outros recebimentos
4610;2024-02-01 19:03:57.202280;Entrada;Imposto;2188.81;Recebimento de cliente X
3919;2024-01-08 19:03:57.202280;Saída;Imposto;44018.12;Salário
2279;2024-03-03 19:03:57.202280;Entrada;Venda;17621.23;Reembolso de serviço
4794;2023-12-05 19:03:57.202280;Entrada;Salário;6073.26;Pagamento por venda
4656;2024-01-16 19:03:57.202280;Saída;Venda;45786.8;Despesa de operação
1255;2024-09-03 19:03:57.202280;Saída;Venda;35087.88;Despesa de operação
2665;2024-07-22 19:03:57.202280;Saída;Outros;26246.94;Reembolso de serviço
4939;2023-01-01 19:03:57.202280;Saída;Outros;30858.99;Recebimento de cliente X
3674;2024-05-25 19:03:57.202280;Entrada;Outros;19172.53;Recebimento de cliente X
3289;2024-06-18 19:03:57.202280;Entrada;Venda;37806.46;Outros recebimentos
4758;2024-01-01 19:03:57.202280;Entrada;Serviço;7517.1;Pagamento por venda
2335;2023-10-12 19:03:57.202280;Entrada;Venda;31119.94;Despesa de operação
2546;2024-03-23 19:03:57.202280;Entrada;Imposto;32965.11;Salário
4786;2024-04-04 19:03:57.202280;Saída;Imposto;42296.08;Salário
2304;2024-06-05 19:03:57.202280;Entrada;Venda;37463.91;Pagamento por venda
3559;2024-03-20 19:03:57.202280;Saída;Imposto;22191.87;Reembolso de serviço
2375;2023-10-25 19:03:57.202280;Entrada;Salário;46926.07;Outros recebimentos
2067;2023-11-29 19:03:57.202280;Saída;Venda;6945.08;Pagamento por venda
1987;2024-02-28 19:03:57.202280;Entrada;Serviço;42948.9;Pagamento de imposto
2677;2024-06-27 19:03:57.202280;Saída;Imposto;2898.39;Pagamento de imposto
1974;2024-01-13 19:03:57.202280;Saída;Venda;36375.23;Recebimento de cliente X
1055;2023-07-03 19:03:57.202280;Saída;Serviço;23807.13;Outros recebimentos
3053;2024-01-20 19:03:57.202280;Saída;Imposto;33729.38;Outros recebimentos
1407;2024-06-01 19:03:57.202280;Entrada;Venda;33602.06;Outros recebimentos
3090;2024-03-01 19:03:57.202280;Entrada;Imposto;43556.64;Recebimento de cliente X
2639;2023-08-02 19:03:57.202280;Saída;Venda;35664.6;Salário
4121;2024-05-24 19:03:57.202280;Saída;Salário;18834.75;Recebimento de cliente X
2381;2023-05-13 19:03:57.202280;Entrada;Venda;36339.55;Recebimento de cliente X
1870;2024-09-03 19:03:57.202280;Entrada;Imposto;22008.79;Outros recebimentos
2611;2024-06-07 19:03:57.202280;Entrada;Outros;17641.88;Pagamento por venda
2909;2024-03-04 19:03:57.202280;Saída;Imposto;28134.27;Outros recebimentos
4000;2024-11-05 19:03:57.202280;Entrada;Imposto;48678.62;Salário
4499;2023-08-28 19:03:57.202280;Entrada;Salário;36467.8;Salário
1152;2024-10-15 19:03:57.202280;Saída;Salário;23686.26;Pagamento por venda
4409;2023-09-06 19:03:57.202280;Entrada;Outros;13542.77;Reembolso de serviço
2557;2022-11-22 19:03:57.202280;Saída;Venda;43441.27;Salário
3014;2023-03-27 19:03:57.202280;Saída;Salário;43882.0;Despesa de operação
4218;2024-06-01 19:03:57.202280;Entrada;Imposto;46089.9;Salário
1063;2024-06-01 19:03:57.202280;Entrada;Salário;44767.74;Recebimento de cliente X
2369;2023-07-09 19:03:57.202280;Entrada;Outros;39539.66;Pagamento por venda
2565;2023-09-18 19:03:57.202280;Entrada;Serviço;28821.98;Salário
4365;2023-02-12 19:03:57.202280;Entrada;Venda;41771.44;Despesa de operação
3993;2023-11-27 19:03:57.202280;Saída;Serviço;39836.03;Pagamento de imposto
2192;2023-03-27 19:03:57.202280;Entrada;Outros;42412.64;Outros recebimentos
1497;2023-08-15 19:03:57.202280;Entrada;Salário;26473.07;Pagamento por venda
3410;2023-07-13 19:03:57.202280;Entrada;Serviço;13619.01;Outros recebimentos
4295;2024-10-27 19:03:57.202280;Saída;Outros;18696.18;Recebimento de cliente X
1103;2024-03-18 19:03:57.202280;Saída;Imposto;42114.86;Outros recebimentos
4339;2024-09-24 19:03:57.202280;Entrada;Salário;43078.16;Pagamento por venda
1312;2023-12-09 19:03:57.202280;Entrada;Outros;47534.07;Salário
4519;2023-07-20 19:03:57.202280;Entrada;Outros;31114.4;Recebimento de cliente X
3190;2023-06-02 19:03:57.202280;Entrada;Venda;32166.79;Pagamento de imposto
2312;2022-12-14 19:03:57.202280;Saída;Venda;43206.5;Salário
3241;2022-12-26 19:03:57.202280;Saída;Serviço;11312.29;Despesa de operação
2145;2023-01-01 19:03:57.202280;Saída;Outros;15758.56;Pagamento por venda
1373;2024-11-08 19:03:57.202280;Saída;Salário;45362.97;Pagamento de imposto
1833;2023-10-04 19:03:57.202280;Saída;Outros;15805.13;Outros recebimentos
3084;2024-11-05 19:03:57.202280;Saída;Outros;2904.62;Pagamento de imposto
2786;2023-06-30 19:03:57.202280;Entrada;Imposto;48230.91;Despesa de operação
3073;2023-11-04 19:03:57.202280;Entrada;Serviço;10561.85;Reembolso de serviço
3120;2023-01-16 19:03:57.202280;Saída;Serviço;12569.01;Despesa de operação
3098;2023-04-30 19:03:57.202280;Saída;Outros;44606.39;Pagamento por venda
3572;2022-12-18 19:03:57.202280;Entrada;Venda;27009.23;Pagamento de imposto
3968;2023-10-03 19:03:57.202280;Entrada;Outros;9197.23;Reembolso de serviço
1147;2022-12-30 19:03:57.202280;Entrada;Venda;2686.15;Pagamento de imposto
2731;2024-05-14 19:03:57.202280;Saída;Serviço;15964.83;Pagamento de imposto
3442;2024-11-05 19:03:57.202280;Saída;Salário;30279.28;Outros recebimentos
3567;2024-09-22 19:03:57.202280;Saída;Serviço;44275.84;Salário
1948;2023-11-27 19:03:57.202280;Entrada;Outros;31155.56;Outros recebimentos
4164;2023-10-14 19:03:57.202280;Saída;Imposto;19349.74;Reembolso de serviço
4598;2023-11-26 19:03:57.202280;Entrada;Imposto;36167.95;Pagamento por venda
3504;2023-04-20 19:03:57.202280;Saída;Venda;35784.89;Reembolso de serviço
1046;2022-12-28 19:03:57.202280;Entrada;Venda;38247.67;Pagamento por venda
2251;2024-06-27 19:03:57.202280;Saída;Salário;40343.62;Salário
1035;2024-11-05 19:03:57.202280;Entrada;Serviço;20978.53;Outros recebimentos
3257;2023-10-05 19:03:57.202280;Saída;Outros;15488.61;Pagamento por venda
2175;2024-06-07 19:03:57.202280;Saída;Venda;41456.79;Salário
3109;2024-09-21 19:03:57.202280;Saída;Outros;18049.73;Outros recebimentos
2653;2023-06-10 19:03:57.202280;Entrada;Salário;29494.81;Reembolso de serviço
2205;2024-09-01 19:03:57.202280;Saída;Salário;2792.91;Reembolso de serviço
1524;2023-07-22 19:03:57.202280;Saída;Serviço;10520.89;Despesa de operação
2453;2023-02-11 19:03:57.202280;Saída;Venda;46083.63;Pagamento por venda
4591;2023-03-03 19:03:57.202280;Saída;Salário;282.03;Outros recebimentos
1506;2023-10-08 19:03:57.202280;Entrada;Venda;30596.88;Despesa de operação
2455;2022-11-17 19:03:57.202280;Saída;Imposto;22768.67;Outros recebimentos
3158;2023-10-13 19:03:57.202280;Saída;Venda;31801.39;Recebimento de cliente X
1679;2024-09-12 19:03:57.202280;Saída;Imposto;93.65;Reembolso de serviço
4934;2024-01-05 19:03:57.202280;Entrada;Imposto;8202.07;Pagamento por venda
2683;2022-12-06 19:03:57.202280;Entrada;Imposto;24177.74;Reembolso de serviço
2258;2024-05-05 19:03:57.202280;Saída;Venda;4700.12;Pagamento por venda
2901;2024-03-27 19:03:57.202280;Entrada;Salário;23183.8;Reembolso de serviço
1946;2023-03-17 19:03:57.202280;Saída;Venda;13067.93;Pagamento por venda
4649;2024-08-11 19:03:57.202280;Saída;Serviço;26333.77;Outros recebimentos
3987;2024-01-15 19:03:57.202280;Entrada;Venda;37029.5;Reembolso de serviço
1594;2024-06-14 19:03:57.202280;Entrada;Salário;33274.49;Salário
2486;2023-05-15 19:03:57.202280;Saída;Outros;8685.99;Recebimento de cliente X
3043;2023-05-21 19:03:57.202280;Entrada;Salário;47136.93;Salário
2113;2024-06-17 19:03:57.202280;Saída;Serviço;3860.77;Pagamento por venda
1101;2023-10-01 19:03:57.202280;Entrada;Venda;36677.85;Reembolso de serviço
3424;2023-08-27 19:03:57.202280;Saída;Imposto;29967.65;Recebimento de cliente X
1184;2024-01-06 19:03:57.202280;Saída;Salário;35729.89;Reembolso de serviço
3632;2024-09-04 19:03:57.202280;Saída;Venda;7507.53;Recebimento de cliente X
3738;2022-12-30 19:03:57.202280;Saída;Imposto;14396.25;Pagamento por venda
3082;2024-04-18 19:03:57.202280;Entrada;Salário;31694.64;Pagamento por venda
1986;2022-11-12 19:03:57.202280;Saída;Venda;31916.97;Pagamento de imposto
1523;2024-06-16 19:03:57.202280;Saída;Outros;40478.61;Pagamento por venda
3668;2023-10-25 19:03:57.202280;Saída;Outros;48626.46;Pagamento de imposto
4211;2024-08-20 19:03:57.202280;Entrada;Outros;43321.69;Pagamento por venda
3408;2023-05-04 19:03:57.202280;Saída;Outros;20364.65;Reembolso de serviço
3468;2024-01-25 19:03:57.202280;Entrada;Salário;8148.49;Pagamento de imposto
4966;2023-04-29 19:03:57.202280;Saída;Serviço;46628.12;Pagamento por venda
4249;2024-07-03 19:03:57.202280;Saída;Salário;43669.4;Salário
3001;2024-06-09 19:03:57.202280;Entrada;Imposto;12917.58;Outros recebimentos
2247;2022-12-26 19:03:57.202280;Entrada;Serviço;14430.01;Reembolso de serviço
2840;2024-01-14 19:03:57.202280;Saída;Imposto;25720.31;Pagamento de imposto
1586;2023-08-09 19:03:57.202280;Entrada;Outros;32641.09;Salário
4211;2024-05-15 19:03:57.202280;Entrada;Outros;21857.98;Outros recebimentos
3653;2023-08-05 19:03:57.202280;Entrada;Venda;16466.51;Pagamento por venda
2570;2024-03-19 19:03:57.202280;Saída;Venda;23693.71;Pagamento de imposto
1714;2024-10-21 19:03:57.202280;Entrada;Outros;4757.05;Salário
4532;2024-10-11 19:03:57.202280;Entrada;Serviço;45761.22;Reembolso de serviço
3801;2024-02-04 19:03:57.202280;Saída;Salário;15334.34;Outros recebimentos
4367;2023-01-07 19:03:57.202280;Saída;Serviço;3068.07;Recebimento de cliente X
3416;2024-10-25 19:03:57.202280;Saída;Outros;16917.71;Pagamento de imposto
2546;2024-03-09 19:03:57.202280;Entrada;Salário;20069.06;Recebimento de cliente X
1770;2023-04-30 19:03:57.202280;Saída;Salário;22083.34;Reembolso de serviço
2401;2024-09-26 19:03:57.202280;Saída;Outros;24515.76;Pagamento por venda
2007;2024-11-01 19:03:57.202280;Entrada;Salário;20935.33;Pagamento por venda
1075;2023-03-01 19:03:57.202280;Saída;Outros;40450.49;Salário
2966;2024-02-14 19:03:57.202280;Entrada;Salário;22873.38;Despesa de operação
4123;2023-07-01 19:03:57.202280;Saída;Outros;43253.26;Outros recebimentos
3548;2024-10-04 19:03:57.202280;Saída;Outros;37773.09;Salário
4163;2023-12-07 19:03:57.202280;Saída;Venda;47400.37;Salário
4715;2023-12-26 19:03:57.202280;Entrada;Venda;26560.32;Outros recebimentos
3320;2023-08-16 19:03:57.202280;Saída;Imposto;6003.51;Pagamento por venda
4391;2023-06-27 19:03:57.202280;Saída;Venda;39557.81;Despesa de operação
3880;2024-07-28 19:03:57.202280;Saída;Outros;41924.42;Reembolso de serviço
4853;2024-02-29 19:03:57.202280;Entrada;Imposto;23494.12;Pagamento por venda
4878;2024-08-08 19:03:57.202280;Saída;Imposto;33770.22;Pagamento de imposto
1260;2023-01-26 19:03:57.202280;Saída;Serviço;47366.56;Despesa de operação
3563;2023-05-29 19:03:57.202280;Saída;Venda;19162.21;Pagamento de imposto
1915;2024-06-26 19:03:57.202280;Saída;Imposto;28966.83;Salário
1593;2024-05-30 19:03:57.202280;Saída;Venda;27159.53;Salário
4216;2023-03-26 19:03:57.202280;Entrada;Serviço;38404.25;Despesa de operação
3430;2023-05-12 19:03:57.202280;Entrada;Serviço;46468.99;Pagamento por venda
3887;2023-05-29 19:03:57.202280;Entrada;Outros;31959.52;Outros recebimentos
1664;2023-02-03 19:03:57.202280;Saída;Serviço;19257.79;Reembolso de serviço
2291;2024-05-25 19:03:57.202280;Entrada;Serviço;45870.99;Despesa de operação
1150;2022-11-22 19:03:57.202280;Saída;Venda;28602.26;Pagamento por venda
4644;2024-02-26 19:03:57.202280;Saída;Outros;20204.09;Reembolso de serviço
2243;2023-03-15 19:03:57.202280;Entrada;Outros;20174.51;Outros recebimentos
1642;2024-01-19 19:03:57.202280;Saída;Outros;1450.9;Pagamento de imposto
1904;2023-12-26 19:03:57.202280;Saída;Outros;22808.59;Outros recebimentos
2096;2023-03-03 19:03:57.202280;Saída;Imposto;29155.24;Recebimento de cliente X
2753;2024-05-20 19:03:57.202280;Entrada;Salário;16503.18;Recebimento de cliente X
3342;2023-03-31 19:03:57.202280;Saída;Outros;32902.47;Outros recebimentos
2588;2024-06-20 19:03:57.202280;Saída;Salário;48386.91;Despesa de operação
4809;2023-06-05 19:03:57.202280;Entrada;Salário;8337.87;Pagamento por venda
3392;2023-08-13 19:03:57.202280;Saída;Venda;41211.19;Pagamento de imposto
4391;2023-04-22 19:03:57.202280;Entrada;Salário;13366.25;Despesa de operação
3965;2024-07-17 19:03:57.202280;Entrada;Venda;17811.15;Despesa de operação
3564;2024-02-03 19:03:57.202280;Saída;Serviço;38230.42;Recebimento de cliente X
3463;2024-05-07 19:03:57.202280;Entrada;Imposto;1283.36;Pagamento de imposto
1755;2024-06-14 19:03:57.202280;Entrada;Serviço;24919.8;Pagamento de imposto
3251;2023-09-14 19:03:57.202280;Saída;Outros;35014.51;Pagamento por venda
3725;2023-06-30 19:03:57.202280;Saída;Salário;46118.94;Salário
2799;2023-07-09 19:03:57.202280;Entrada;Serviço;21188.1;Outros recebimentos
4734;2024-01-01 19:03:57.202280;Entrada;Outros;49934.4;Pagamento de imposto
4708;2023-03-13 19:03:57.202280;Entrada;Salário;27433.88;Pagamento de imposto
2322;2023-07-31 19:03:57.202280;Saída;Venda;34551.86;Pagamento por venda
3235;2024-04-06 19:03:57.202280;Entrada;Serviço;29102.46;Outros recebimentos
3783;2024-08-06 19:03:57.202280;Saída;Venda;39387.57;Salário
1310;2023-03-22 19:03:57.202280;Entrada;Venda;32840.57;Salário
2993;2023-01-13 19:03:57.202280;Entrada;Salário;44622.92;Pagamento por venda
4955;2024-04-01 19:03:57.202280;Saída;Outros;29232.1;Outros recebimentos
2459;2024-01-10 19:03:57.202280;Entrada;Venda;48375.53;Salário
3642;2023-05-11 19:03:57.202280;Saída;Outros;49420.11;Despesa de operação
4863;2024-06-03 19:03:57.202280;Entrada;Imposto;36451.04;Outros recebimentos
4155;2022-12-25 19:03:57.202280;Saída;Outros;40153.96;Despesa de operação
2817;2024-08-07 19:03:57.202280;Entrada;Serviço;45437.18;Salário
2849;2023-02-17 19:03:57.202280;Saída;Imposto;9483.76;Salário
4269;2023-12-01 19:03:57.202280;Saída;Imposto;37110.9;Despesa de operação
3393;2023-02-22 19:03:57.202280;Saída;Serviço;7273.97;Despesa de operação
1301;2024-08-23 19:03:57.202280;Saída;Venda;46900.88;Salário
4439;2024-04-18 19:03:57.202280;Saída;Salário;2012.52;Pagamento por venda
2624;2023-01-26 19:03:57.202280;Saída;Outros;17889.32;Outros recebimentos
2971;2022-11-28 19:03:57.202280;Saída;Salário;19793.3;Pagamento por venda
2339;2024-01-28 19:03:57.202280;Saída;Venda;31690.8;Pagamento de imposto
2964;2024-01-10 19:03:57.202280;Saída;Imposto;18903.65;Pagamento de imposto
2178;2023-09-15 19:03:57.202280;Saída;Serviço;16112.83;Despesa de operação
4704;2023-10-22 19:03:57.202280;Entrada;Salário;34704.41;Pagamento por venda
3677;2023-07-04 19:03:57.202280;Saída;Serviço;4169.04;Pagamento de imposto
3987;2023-08-29 19:03:57.202280;Saída;Serviço;5517.51;Pagamento de imposto
1633;2024-09-07 19:03:57.202280;Entrada;Serviço;45399.97;Outros recebimentos
1416;2023-09-18 19:03:57.202280;Entrada;Imposto;47807.44;Reembolso de serviço
2822;2024-01-31 19:03:57.202280;Entrada;Outros;8321.06;Salário
2678;2024-10-04 19:03:57.202280;Saída;Outros;13414.32;Despesa de operação
4399;2023-10-05 19:03:57.202280;Saída;Venda;49778.78;Pagamento de imposto
1096;2023-04-30 19:03:57.202280;Entrada;Venda;24618.89;Salário
2725;2024-02-09 19:03:57.202280;Saída;Imposto;32188.15;Recebimento de cliente X
1513;2022-11-24 19:03:57.202280;Saída;Imposto;7036.47;Outros recebimentos
4574;2023-12-08 19:03:57.202280;Entrada;Salário;16337.32;Salário
3479;2024-05-02 19:03:57.202280;Entrada;Venda;11246.63;Pagamento por venda
4452;2023-02-02 19:03:57.202280;Entrada;Salário;46600.04;Recebimento de cliente X
3413;2024-09-28 19:03:57.202280;Saída;Serviço;24757.85;Pagamento de imposto
4190;2023-11-17 19:03:57.202280;Saída;Outros;38461.3;Pagamento de imposto
4243;2024-10-08 19:03:57.202280;Saída;Serviço;49684.07;Recebimento de cliente X
3522;2023-12-30 19:03:57.202280;Entrada;Outros;43820.03;Despesa de operação
2039;2023-06-02 19:03:57.202280;Entrada;Salário;21541.98;Recebimento de cliente X
4908;2024-10-05 19:03:57.202280;Saída;Venda;45813.21;Reembolso de serviço
2226;2024-07-30 19:03:57.202280;Saída;Outros;34953.19;Despesa de operação
3133;2024-01-25 19:03:57.202280;Entrada;Outros;33891.2;Salário
4751;2022-12-30 19:03:57.202280;Saída;Imposto;27487.73;Pagamento por venda
1106;2024-08-31 19:03:57.202280;Saída;Serviço;774.47;Recebimento de cliente X
4563;2023-04-10 19:03:57.202280;Saída;Salário;40708.12;Pagamento de imposto
2630;2024-07-15 19:03:57.202280;Saída;Imposto;7628.99;Salário
4542;2024-01-19 19:03:57.202280;Entrada;Salário;42934.79;Outros recebimentos
1256;2024-03-07 19:03:57.202280;Entrada;Serviço;35051.97;Pagamento por venda
2617;2023-01-23 19:03:57.202280;Entrada;Imposto;37480.98;Pagamento por venda
4258;2023-09-06 19:03:57.202280;Saída;Serviço;30688.26;Despesa de operação
4084;2022-11-29 19:03:57.202280;Saída;Venda;43212.93;Pagamento por venda
2243;2024-05-28 19:03:57.202280;Saída;Outros;6219.9;Outros recebimentos
3859;2023-02-27 19:03:57.202280;Entrada;Imposto;38662.45;Recebimento de cliente X
1950;2024-04-11 19:03:57.202280;Entrada;Serviço;3311.11;Outros recebimentos
3429;2024-05-02 19:03:57.202280;Entrada;Outros;27718.23;Reembolso de serviço
1431;2023-08-09 19:03:57.202280;Entrada;Outros;27923.51;Salário
1790;2023-12-31 19:03:57.202280;Entrada;Venda;39071.54;Pagamento de imposto
3847;2022-11-22 19:03:57.202280;Saída;Venda;14917.35;Pagamento por venda
1372;2022-11-13 19:03:57.202280;Saída;Outros;21946.08;Pagamento por venda
4106;2023-05-13 19:03:57.202280;Saída;Venda;18823.11;Recebimento de cliente X
3018;2023-04-30 19:03:57.202280;Entrada;Salário;15382.84;Despesa de operação
4882;2024-08-08 19:03:57.202280;Entrada;Salário;32797.66;Reembolso de serviço
